,loss,val_loss
0,0.08591622114181519,0.04452330619096756
1,0.02550850436091423,0.009924110025167465
2,0.009161094203591347,0.008818034082651138
3,0.00877153966575861,0.008654502220451832
4,0.008646919392049313,0.008561376482248306
5,0.00857244897633791,0.008501442149281502
6,0.008520067669451237,0.008456354960799217
7,0.008479705080389977,0.00841947365552187
8,0.008442329242825508,0.008388162590563297
9,0.008412318304181099,0.00835497584193945
10,0.008383429609239101,0.008331295102834702
11,0.0083648432046175,0.00831435713917017
12,0.008344597183167934,0.008302124217152596
13,0.008331811055541039,0.008282641880214214
14,0.008316291496157646,0.008275249041616917
15,0.00830384623259306,0.00826241821050644
16,0.00829214695841074,0.008251861669123173
17,0.008285090327262878,0.008237799629569054
18,0.008272260427474976,0.00823998637497425
19,0.008262819610536098,0.00821965653449297
20,0.008254076354205608,0.008213828317821026
21,0.008244622498750687,0.008203767240047455
22,0.008242727257311344,0.008210857398808002
23,0.008228173479437828,0.00818693172186613
24,0.0082144970074296,0.008188487961888313
25,0.008208969607949257,0.008165915496647358
26,0.008199423551559448,0.0081618158146739
27,0.008188191801309586,0.008149133063852787
28,0.00818217545747757,0.008147817105054855
29,0.008174289017915726,0.008148771710693836
30,0.008167496882379055,0.008134306408464909
31,0.0081603629514575,0.008131332695484161
32,0.00815281830728054,0.008119226433336735
33,0.008147425949573517,0.008106661029160023
34,0.008139929734170437,0.008120046928524971
35,0.008135475218296051,0.008101625367999077
36,0.008133307099342346,0.008099375292658806
37,0.008126978762447834,0.008099758997559547
38,0.008125419728457928,0.008090971037745476
39,0.008111930452287197,0.008090272545814514
40,0.008105349726974964,0.008081614971160889
41,0.008101575076580048,0.008068665862083435
42,0.008098016493022442,0.008074313402175903
43,0.008092300035059452,0.00805590208619833
44,0.008085440844297409,0.008055985905230045
45,0.008085444569587708,0.00805309321731329
46,0.008080868050456047,0.008054311387240887
47,0.008079227060079575,0.008037782274186611
48,0.008068110793828964,0.008035094477236271
49,0.008062023669481277,0.008040123619139194
50,0.008057518862187862,0.008048685267567635
51,0.008059591054916382,0.00805559940636158
52,0.008058111183345318,0.008030509576201439
53,0.008052270859479904,0.008021220564842224
54,0.008048794232308865,0.008018244057893753
55,0.008042881265282631,0.008022209629416466
56,0.008039717562496662,0.008018610067665577
57,0.00804227776825428,0.008011682890355587
58,0.00803529191762209,0.008001994341611862
59,0.008036119863390923,0.008001544512808323
60,0.008032639510929585,0.008010778576135635
61,0.008029617369174957,0.007999960333108902
62,0.00802504364401102,0.00799252837896347
63,0.008024496957659721,0.008003981783986092
64,0.008017607033252716,0.007988511584699154
65,0.008018799126148224,0.007988604716956615
66,0.008018610998988152,0.007997470907866955
67,0.008015665225684643,0.007981831207871437
68,0.008015944622457027,0.007985762320458889
69,0.008010491728782654,0.008001686073839664
70,0.008006501011550426,0.007978917099535465
71,0.008004519157111645,0.00797241646796465
72,0.008007904514670372,0.007994377054274082
73,0.008009156212210655,0.007968040183186531
74,0.007995381020009518,0.007989457808434963
75,0.007995164021849632,0.007974429987370968
76,0.007995333522558212,0.007960300892591476
77,0.007989129051566124,0.007968015037477016
78,0.007995265536010265,0.00797569751739502
79,0.007993032224476337,0.007957978174090385
80,0.007991082035005093,0.007952441461384296
81,0.007985989563167095,0.007954947650432587
82,0.00798241887241602,0.007967943325638771
83,0.007985117845237255,0.007951141335070133
84,0.007975014857947826,0.00796231534332037
85,0.007975555956363678,0.00795667339116335
86,0.007975471206009388,0.007961716502904892
87,0.007976239547133446,0.007951267063617706
88,0.007974131032824516,0.007953623309731483
89,0.00796850398182869,0.007941230200231075
90,0.007964426651597023,0.007946950383484364
91,0.007969895377755165,0.0079621197655797
92,0.007963912561535835,0.007928404025733471
93,0.007958442904055119,0.007932313717901707
94,0.007956219837069511,0.007929051294922829
95,0.00796365924179554,0.007944287732243538
96,0.007952199317514896,0.007922826334834099
97,0.00795199815183878,0.007922886870801449
98,0.007947320118546486,0.007917708717286587
99,0.00794917717576027,0.007917838171124458
