,loss,val_loss
0,0.03156273439526558,0.007726755458861589
1,0.0075436849147081375,0.007397698238492012
2,0.007403026334941387,0.007330502383410931
3,0.0073437937535345554,0.007283765356987715
4,0.007298741023987532,0.007240643259137869
5,0.007263416424393654,0.007213469594717026
6,0.007237586658447981,0.00718861585482955
7,0.00721560837700963,0.007169709540903568
8,0.007198438514024019,0.0071549201384186745
9,0.007182493805885315,0.00713968463242054
10,0.007170734461396933,0.007127957418560982
11,0.007157863117754459,0.007121592294424772
12,0.007146985735744238,0.007106678560376167
13,0.007136384956538677,0.007094958331435919
14,0.007127642631530762,0.007088847924023867
15,0.007116443477571011,0.007075888570398092
16,0.00710271717980504,0.007060705218464136
17,0.007088528014719486,0.007048250176012516
18,0.007076391018927097,0.007035075221210718
19,0.007065645884722471,0.007025943603366613
20,0.007053188513964415,0.0070122419856488705
21,0.007044819183647633,0.007010115776211023
22,0.007035176735371351,0.0069943992421031
23,0.007025762926787138,0.006986603140830994
24,0.007018814794719219,0.006982024293392897
25,0.007009636610746384,0.0069702486507594585
26,0.007000709418207407,0.006962095852941275
27,0.0069933380000293255,0.0069570112973451614
28,0.006987948901951313,0.006946824491024017
29,0.006982765626162291,0.006940911989659071
30,0.006973611190915108,0.0069375005550682545
31,0.006967184133827686,0.0069346013478934765
32,0.006961899809539318,0.006925838999450207
33,0.006956310011446476,0.0069244010373950005
34,0.00695381872355938,0.0069228303618729115
35,0.0069455974735319614,0.006908690556883812
36,0.0069414121098816395,0.00690358504652977
37,0.006936918944120407,0.006901277229189873
38,0.006932342424988747,0.006893637590110302
39,0.006925919093191624,0.006892562378197908
40,0.006924420595169067,0.006889766082167625
41,0.0069182319566607475,0.006887334398925304
42,0.0069155399687588215,0.006873474922031164
43,0.006909335497766733,0.006878628861159086
44,0.006905653979629278,0.006866476498544216
45,0.006903673987835646,0.006867108400911093
46,0.006895821075886488,0.006864641327410936
47,0.006896053906530142,0.0068687498569488525
48,0.006890698801726103,0.006851317826658487
49,0.006884068250656128,0.006850840989500284
50,0.00688291247934103,0.00685383565723896
51,0.006878060754388571,0.006858248263597488
52,0.006875468418002129,0.006835521198809147
53,0.0068735601380467415,0.006836501881480217
54,0.006868759635835886,0.0068368325009942055
55,0.0068667372688651085,0.0068288398906588554
56,0.006862671580165625,0.006828105077147484
57,0.0068581849336624146,0.006824932526797056
58,0.006855324376374483,0.006829768884927034
59,0.006853020749986172,0.006816694512963295
60,0.00684927636757493,0.006828606594353914
61,0.0068464274518191814,0.006805920507758856
62,0.006842837668955326,0.006808119360357523
63,0.006840053480118513,0.006806660909205675
64,0.006835264153778553,0.006797830108553171
65,0.006834394298493862,0.006796532776206732
66,0.006832618732005358,0.006801886949688196
67,0.006827911362051964,0.006790683604776859
68,0.006823567673563957,0.006794880144298077
69,0.006823018658906221,0.0067815049551427364
70,0.006815409753471613,0.006776830181479454
71,0.006809885147958994,0.006777706556022167
72,0.006809731014072895,0.006779043935239315
73,0.006804423872381449,0.00678469380363822
74,0.006801908370107412,0.006769421976059675
75,0.006799696478992701,0.006761482451111078
76,0.006798424292355776,0.0067661479115486145
77,0.006794952787458897,0.006763081066310406
78,0.0067945607006549835,0.006766431964933872
79,0.006793445907533169,0.006764417048543692
80,0.00678880512714386,0.006748052779585123
81,0.006788176018744707,0.006779278162866831
82,0.006784306839108467,0.006752696819603443
83,0.00677974009886384,0.006750940810889006
84,0.006781346630305052,0.006745161488652229
85,0.006778908893465996,0.0067614405415952206
86,0.0067749000154435635,0.006749393884092569
87,0.006772893946617842,0.006756019778549671
88,0.006772657856345177,0.006752785760909319
89,0.006770828273147345,0.006736055016517639
90,0.006768358405679464,0.006731425411999226
91,0.006764223333448172,0.006756076589226723
92,0.006764171179383993,0.0067284503020346165
93,0.006757926661521196,0.006730087101459503
94,0.006758654024451971,0.006724137347191572
95,0.006757050286978483,0.006726664956659079
96,0.0067583369091153145,0.0067260125651955605
97,0.006751048378646374,0.006729504093527794
98,0.006752758286893368,0.006717848591506481
99,0.006752939894795418,0.00671619176864624
